id_employee,id_last_boss,seniority,work_modality,office_distance,low_health_days,gender,recruitment_channel,average_permanence,salary,performance_score,psi_score,marital_estatus,join_age,join_year,join_month,performance,join_age_group,work_modality_boss,office_distance_boss,low_health_days_boss,gender_boss,recruitment_channel_boss,average_permanence_boss,salary_boss,performance_score_boss,psi_score_boss,marital_estatus_boss,join_age_boss,join_year_boss,join_month_boss,performance_boss,join_age_group_boss,salary_diff,join_days_diff,joined_after_boss,age_diff,younger_than_boss,avg_od_epb,avg_lhd_epb,avg_avgp_epb,avg_sal_epb,avg_ps_epb,avg_psis_epb,avg_ja_epb,boss_employees_in_charge,resign
101460,102035,1,Presencial,1.985,1,Hombre,Portal Web,16,821278,77,78,Soltero,44,2013,11,low,adult,Presencial,2.86,1,Hombre,Portal Web,23,1900000,83,72,Casado,57,2013,8,high,adult,1078722,-112,1,-13,1,2.9490322580645163,2.096774193548387,6.516129032258065,420702.5806451613,81.80645161290323,75.54838709677419,28.225806451612904,30,0
101406,102146,1,Presencial,1.645,2,Hombre,Portal Web,8,738056,77,75,Casado,54,2021,10,low,adult,Presencial,2.66,0,Mujer,Portal Web,15,1616000,77,78,Casado,39,2013,10,low,adult,877944,-2918,1,6,0,3.2630952380952385,1.8095238095238095,7.476190476190476,430048.95238095237,78.19047619047619,77.71428571428571,38.142857142857146,20,0
101788,102069,1,Presencial,1.625,3,Mujer,Ferias & Networking,9,840026,77,66,Soltero,49,2016,2,low,adult,Presencial,4.64,1,Mujer,Ferias & Networking,19,1616000,47,74,Casado,60,2021,10,low,old_adult,775974,2089,0,-6,1,3.0190697674418603,2.7209302325581395,7.116279069767442,480125.0,79.30232558139535,75.25581395348837,34.18604651162791,42,0
103064,102059,1,Presencial,5.775,1,Hombre,Ferias & Networking,2,96316,77,77,Soltero,15,2017,1,low,young,Presencial,2.55,2,Hombre,Portal Web,16,1616000,27,76,Viudo,50,2019,6,low,adult,1519684,882,0,-33,1,3.086206896551724,4.310344827586207,6.344827586206897,511908.1724137931,67.62068965517241,76.62068965517241,33.206896551724135,28,0
102915,102110,1,Presencial,7.07,0,Mujer,Portal Web,2,116237,77,77,Soltero,17,2018,4,low,young,Presencial,1.6,5,Mujer,Linkedin,2,998000,87,76,Soltero,29,2016,11,high,adult,881763,-517,1,-14,1,3.3636363636363638,1.8484848484848484,5.090909090909091,337295.0909090909,77.45454545454545,76.06060606060606,34.878787878787875,32,0
102582,102049,1,Presencial,2.52,2,Mujer,Referidos,2,122530,77,85,Soltero,14,2014,11,low,young,Presencial,6.89,0,Mujer,Portal Web,9,1616000,19,77,Divorciado,49,2023,3,low,adult,1493470,3057,0,-27,1,3.546976744186047,3.0232558139534884,4.837209302325581,364082.27906976745,78.93023255813954,77.27906976744185,28.162790697674417,42,0
103833,102067,1,Presencial,1.245,8,Hombre,Linkedin,3,233426,77,75,Divorciado,20,2014,8,low,young,Presencial,0.92,1,Mujer,Portal Web,5,1616000,90,70,Divorciado,46,2020,8,high,adult,1382574,2211,0,-21,1,2.546764705882353,2.5294117647058822,4.764705882352941,679599.2352941176,86.82352941176471,70.58823529411765,37.1764705882353,16,0
103535,102062,1,Presencial,2.245,0,Hombre,Linkedin,5,227725,77,75,Soltero,21,2014,8,low,young,Presencial,0.92,2,Mujer,Referidos,6,692000,38,72,Soltero,21,2014,10,low,young,464275,57,0,-1,1,4.023529411764706,1.1176470588235294,4.588235294117647,409354.9411764706,77.6470588235294,77.52941176470588,29.176470588235293,16,1
103743,102172,1,Presencial,2.155,1,Mujer,Ferias & Networking,4,249310,77,75,Casado,30,2022,8,low,adult,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,799690,-2305,1,-6,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,1
102615,102040,1,Presencial,6.805,2,Hombre,Ferias & Networking,5,246872,77,80,Casado,20,2013,10,low,young,Presencial,3.21,1,Hombre,Linkedin,15,1616000,91,84,Soltero,45,2016,7,high,adult,1369128,1023,0,-22,1,2.862820512820513,3.2051282051282053,6.435897435897436,452910.1282051282,74.82051282051282,75.23076923076923,30.564102564102566,38,0
102653,102168,1,Presencial,4.41,1,Hombre,Portal Web,5,385794,77,74,Soltero,37,2023,3,low,adult,Presencial,6.22,1,Hombre,Referidos,15,1616000,75,68,Viudo,42,2012,1,low,adult,1230206,-4095,1,-16,1,3.0064285714285717,1.2857142857142858,6.428571428571429,438004.28571428574,79.71428571428571,74.85714285714286,35.142857142857146,6,0
103605,102137,1,Presencial,2.205,1,Mujer,Portal Web,7,385124,77,83,Casado,34,2020,10,low,adult,Presencial,1.18,0,Mujer,Portal Web,2,845000,37,79,Casado,27,2017,12,low,adult,459876,-1022,1,4,0,3.196744186046512,3.2093023255813953,6.488372093023256,458287.6976744186,76.25581395348837,74.16279069767442,37.93023255813954,42,0
102341,102151,1,Presencial,3.63,2,Hombre,Ferias & Networking,8,424546,77,78,Casado,37,2021,11,low,adult,Presencial,1.51,2,Hombre,Ferias & Networking,10,1616000,85,80,Divorciado,45,2021,11,high,adult,1191454,0,1,-8,1,3.7398000000000002,2.4,6.8,447211.2,78.48,74.32,40.84,24,0
103596,102110,1,Presencial,1.0,2,Hombre,Ferias & Networking,5,279098,77,72,Soltero,42,2018,8,low,adult,Presencial,1.6,5,Mujer,Linkedin,2,998000,87,76,Soltero,29,2016,11,high,adult,718902,-638,1,10,0,3.3636363636363638,1.8484848484848484,5.090909090909091,337295.0909090909,77.45454545454545,76.06060606060606,34.878787878787875,32,1
102244,102075,1,Presencial,1.725,1,Hombre,Portal Web,13,297808,77,81,Viudo,43,2018,3,low,adult,Presencial,2.7,1,Hombre,Referidos,11,1255430,90,76,Casado,30,2013,3,high,adult,957622,-1829,1,7,0,3.0356976744186044,2.046511627906977,7.6976744186046515,468427.6046511628,78.0,76.74418604651163,37.51162790697674,42,0
102180,102076,1,Presencial,5.29,0,Hombre,Portal Web,7,638066,77,82,Viudo,43,2016,4,low,adult,Híbrida,1.95,1,Hombre,Referidos,9,1616000,95,82,Soltero,53,2023,9,high,adult,977934,2710,0,-3,1,3.5122222222222224,2.037037037037037,5.0,394898.6296296296,71.03703703703704,76.74074074074075,31.37037037037037,26,0
102206,102031,1,Presencial,1.895,1,Hombre,Portal Web,7,677126,77,82,Divorciado,43,2014,7,low,adult,Presencial,2.95,2,Hombre,Portal Web,8,1610000,76,87,Casado,31,2017,7,low,adult,932874,1082,0,15,0,3.2706451612903225,4.064516129032258,7.225806451612903,618657.9354838709,77.7741935483871,75.7741935483871,37.29032258064516,30,0
103081,102068,1,Presencial,2.04,1,Mujer,Portal Web,9,718339,77,79,Casado,47,2016,8,low,adult,Híbrida,2.17,3,Mujer,Referidos,4,896000,41,81,Soltero,23,2012,8,low,young,177661,-1448,1,20,0,2.626481481481481,1.0740740740740742,6.37037037037037,398579.55555555556,84.25925925925925,77.81481481481481,32.851851851851855,26,0
103255,102069,1,Presencial,1.62,3,Mujer,Ferias & Networking,9,838800,77,66,Casado,49,2016,2,low,adult,Presencial,4.64,1,Mujer,Ferias & Networking,19,1616000,47,74,Casado,60,2021,10,low,old_adult,777200,2087,0,-6,1,3.0190697674418603,2.7209302325581395,7.116279069767442,480125.0,79.30232558139535,75.25581395348837,34.18604651162791,42,0
100899,102172,1,Presencial,1.37,6,Hombre,Portal Web,2,81057,76,72,Soltero,20,2023,2,low,young,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,967943,-2481,1,-16,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,0
101038,102097,1,Presencial,1.675,9,Mujer,Portal Web,1,122980,76,74,Soltero,16,2017,3,low,young,Presencial,1.95,6,Hombre,Portal Web,4,1100900,57,77,Soltero,31,2016,10,low,adult,977920,-139,1,-15,1,2.4626666666666663,2.8,6.266666666666667,459362.06666666665,78.8,73.13333333333334,33.8,14,1
101682,102098,1,Presencial,4.72,0,Hombre,Headhunter,2,141222,76,75,Soltero,19,2018,8,low,young,Presencial,1.8,1,Mujer,Portal Web,16,1616000,90,86,Casado,46,2021,1,high,adult,1474778,900,0,-24,1,3.2403703703703703,2.259259259259259,7.111111111111111,501809.6666666667,70.4074074074074,74.07407407407408,35.111111111111114,26,0
100275,102046,1,Presencial,7.01,2,Hombre,Portal Web,4,147511,76,72,Soltero,16,2015,1,low,young,Presencial,1.68,0,Mujer,Portal Web,8,1616000,41,71,Soltero,50,2015,10,low,adult,1468489,291,0,-34,1,3.486851851851852,1.6666666666666667,5.222222222222222,405271.51851851854,71.85185185185185,75.74074074074075,28.74074074074074,26,1
100717,102137,1,Presencial,2.185,1,Mujer,Portal Web,7,385791,76,83,Casado,35,2020,10,low,adult,Presencial,1.18,0,Mujer,Portal Web,2,845000,37,79,Casado,27,2017,12,low,adult,459209,-1022,1,5,0,3.196744186046512,3.2093023255813953,6.488372093023256,458287.6976744186,76.25581395348837,74.16279069767442,37.93023255813954,42,0
100747,102120,1,Presencial,2.51,2,Mujer,Ferias & Networking,5,393173,76,69,Soltero,34,2020,3,low,adult,Presencial,6.48,2,Hombre,Ferias & Networking,9,1616000,68,71,Casado,47,2023,8,low,adult,1222827,1236,0,-10,1,3.548225806451613,2.2903225806451615,7.0,525826.3870967742,66.06451612903226,74.03225806451613,40.193548387096776,30,1
100877,102142,1,Presencial,2.915,1,Mujer,Referidos,7,426080,76,86,Casado,38,2022,12,low,adult,Presencial,2.48,2,Hombre,Portal Web,3,1255430,90,66,Soltero,36,2019,7,high,adult,829350,-1258,1,-2,1,3.1366666666666663,3.6363636363636362,4.393939393939394,290915.3333333333,80.9090909090909,75.87878787878788,31.848484848484848,32,0
102031,102031,2,Presencial,2.95,2,Hombre,Portal Web,8,1610000,76,87,Casado,31,2017,7,low,adult,Presencial,2.95,2,Hombre,Portal Web,8,1610000,76,87,Casado,31,2017,7,low,adult,0,0,1,0,1,3.2706451612903225,4.064516129032258,7.225806451612903,618657.9354838709,77.7741935483871,75.7741935483871,37.29032258064516,30,1
100027,102111,1,Presencial,4.325,1,Hombre,Linkedin,4,466435,76,87,Casado,36,2018,4,low,adult,Híbrida,2.04,1,Mujer,Referidos,15,1616000,94,67,Soltero,50,2021,5,high,adult,1149565,1139,0,-11,1,3.3779999999999997,2.4444444444444446,6.333333333333333,452009.35555555555,74.73333333333333,74.28888888888889,35.17777777777778,44,0
100513,102111,1,Presencial,5.545,2,Mujer,Linkedin,3,257397,76,69,Casado,41,2019,11,low,adult,Híbrida,2.04,1,Mujer,Referidos,15,1616000,94,67,Soltero,50,2021,5,high,adult,1358603,559,0,-8,1,3.3779999999999997,2.4444444444444446,6.333333333333333,452009.35555555555,74.73333333333333,74.28888888888889,35.17777777777778,44,0
100267,102021,1,Presencial,2.475,1,Hombre,Linkedin,10,401939,76,66,Casado,36,2013,9,low,adult,Presencial,2.25,1,Hombre,Linkedin,8,1616000,47,80,Casado,52,2017,3,low,adult,1214061,1282,0,-13,1,2.943947368421053,3.3684210526315788,6.0,453123.3157894737,75.47368421052632,72.94736842105263,30.42105263157895,18,0
100710,102071,1,Presencial,6.25,0,Mujer,Ferias & Networking,5,444629,76,59,Casado,41,2017,10,low,adult,Presencial,0.87,1,Hombre,Portal Web,11,1616000,85,72,Viudo,51,2023,11,high,adult,1171371,2232,0,-5,1,3.1618421052631582,3.6315789473684212,5.526315789473684,488227.6842105263,86.94736842105263,75.05263157894737,34.31578947368421,18,0
101636,102058,1,Presencial,3.58,1,Hombre,Referidos,7,837526,76,78,Soltero,44,2016,7,low,adult,Presencial,1.4,2,Hombre,Ferias & Networking,11,1616000,75,71,Casado,59,2021,2,low,adult,778474,1675,0,-11,1,3.5276086956521735,2.739130434782609,8.73913043478261,622759.304347826,72.04347826086956,73.08695652173913,37.04347826086956,22,0
100955,102066,1,Presencial,1.65,1,Hombre,Referidos,3,679158,76,69,Viudo,43,2014,5,low,adult,Presencial,3.62,3,Hombre,Referidos,5,1616000,97,84,Casado,55,2023,12,high,adult,936842,3488,0,-3,1,2.4773529411764708,1.4705882352941178,5.823529411764706,541664.4117647059,75.0,73.76470588235294,34.11764705882353,16,0
100429,102123,1,Presencial,1.58,1,Mujer,Ferias & Networking,18,722463,76,75,Casado,52,2021,1,low,adult,Presencial,5.5,1,Mujer,Linkedin,16,1616000,42,66,Soltero,51,2021,9,low,adult,893537,252,0,0,1,3.6877272727272725,1.878787878787879,6.0606060606060606,472627.69696969696,71.3030303030303,76.54545454545455,37.484848484848484,32,0
100146,102044,1,Presencial,4.33,2,Hombre,Linkedin,5,919389,76,65,Casado,48,2014,5,low,adult,Presencial,1.54,1,Hombre,Ferias & Networking,14,1616000,56,68,Soltero,47,2023,3,low,adult,696611,3243,0,10,0,2.771081081081081,3.108108108108108,6.837837837837838,463051.45945945947,75.45945945945945,73.1891891891892,31.45945945945946,36,0
102099,102099,2,Presencial,1.71,0,Hombre,Portal Web,11,1616000,76,80,Viudo,51,2021,10,low,adult,Presencial,1.71,0,Hombre,Portal Web,11,1616000,76,80,Viudo,51,2021,10,low,adult,0,0,1,0,1,3.43047619047619,4.666666666666667,6.238095238095238,495524.6666666667,82.0,73.61904761904762,36.714285714285715,20,1
104014,102080,1,Presencial,2.68,3,Hombre,Linkedin,3,146458,76,78,Soltero,20,2018,12,low,young,Presencial,1.93,0,Mujer,Linkedin,18,1616000,94,75,Viudo,47,2016,8,high,adult,1469542,-852,1,-30,1,2.9705405405405405,3.054054054054054,6.486486486486487,455995.97297297296,77.72972972972973,74.4054054054054,32.567567567567565,36,1
102748,102076,1,Presencial,2.14,2,Hombre,Portal Web,4,213058,76,72,Casado,21,2016,4,low,young,Híbrida,1.95,1,Hombre,Referidos,9,1616000,95,82,Soltero,53,2023,9,high,adult,1402942,2696,0,-25,1,3.5122222222222224,2.037037037037037,5.0,394898.6296296296,71.03703703703704,76.74074074074075,31.37037037037037,26,0
103478,102035,1,Presencial,5.06,2,Mujer,Portal Web,4,345507,76,71,Casado,26,2014,1,low,young,Presencial,2.86,1,Hombre,Portal Web,23,1900000,83,72,Casado,57,2013,8,high,adult,1554493,-169,1,-32,1,2.9490322580645163,2.096774193548387,6.516129032258065,420702.5806451613,81.80645161290323,75.54838709677419,28.225806451612904,30,0
104004,102120,1,Presencial,2.52,2,Mujer,Ferias & Networking,5,385712,76,69,Soltero,34,2020,3,low,adult,Presencial,6.48,2,Hombre,Ferias & Networking,9,1616000,68,71,Casado,47,2023,8,low,adult,1230288,1234,0,-10,1,3.548225806451613,2.2903225806451615,7.0,525826.3870967742,66.06451612903226,74.03225806451613,40.193548387096776,30,1
103831,102138,1,Presencial,2.97,6,Mujer,Portal Web,4,412893,76,71,Soltero,36,2020,12,low,adult,Presencial,3.26,1,Hombre,Linkedin,5,1616000,57,75,Soltero,44,2018,4,low,adult,1203107,-995,1,-11,1,3.5884285714285715,2.4,6.6,366700.7428571429,59.42857142857143,75.8,38.97142857142857,34,1
103104,102142,1,Presencial,2.91,1,Mujer,Referidos,7,426050,76,86,Casado,39,2022,12,low,adult,Presencial,2.48,2,Hombre,Portal Web,3,1255430,90,66,Soltero,36,2019,7,high,adult,829380,-1261,1,-1,1,3.1366666666666663,3.6363636363636362,4.393939393939394,290915.3333333333,80.9090909090909,75.87878787878788,31.848484848484848,32,0
103236,102087,1,Presencial,1.195,2,Mujer,Portal Web,4,804977,76,79,Casado,35,2018,6,low,adult,Presencial,7.16,9,Mujer,Linkedin,10,1616000,98,79,Casado,42,2012,5,high,adult,811023,-2222,1,-14,1,3.068421052631579,1.631578947368421,5.894736842105263,534197.5263157894,79.52631578947368,73.3157894736842,31.789473684210527,18,0
102612,102073,1,Presencial,5.445,2,Hombre,Portal Web,4,449192,76,72,Casado,34,2017,2,low,adult,Presencial,1.98,2,Hombre,Portal Web,11,1306940,95,86,Soltero,37,2019,7,high,adult,857748,863,0,-1,1,3.439047619047619,1.9523809523809523,5.761904761904762,553335.380952381,66.57142857142857,76.47619047619048,37.095238095238095,20,0
102608,102132,1,Presencial,2.845,0,Hombre,Linkedin,4,468320,76,79,Soltero,38,2019,12,low,adult,Presencial,4.51,1,Hombre,Linkedin,16,1616000,25,80,Viudo,45,2014,3,low,adult,1147680,-2103,1,-13,1,3.427857142857143,3.1904761904761907,5.238095238095238,422883.1904761905,72.61904761904762,76.47619047619048,36.61904761904762,20,0
102750,102071,1,Presencial,6.28,1,Mujer,Ferias & Networking,5,446936,76,59,Casado,41,2017,9,low,adult,Presencial,0.87,1,Hombre,Portal Web,11,1616000,85,72,Viudo,51,2023,11,high,adult,1169064,2233,0,-5,1,3.1618421052631582,3.6315789473684212,5.526315789473684,488227.6842105263,86.94736842105263,75.05263157894737,34.31578947368421,18,0
102522,102133,1,Presencial,2.825,1,Hombre,Ferias & Networking,7,300722,76,74,Viudo,46,2021,5,low,adult,Híbrida,2.61,2,Hombre,Linkedin,4,1255430,98,65,Soltero,35,2018,2,high,adult,954708,-1171,1,7,0,3.071060606060606,2.4242424242424243,6.242424242424242,357643.42424242425,79.0,74.39393939393939,37.78787878787879,32,0
104117,102100,1,Presencial,1.78,1,Hombre,Ferias & Networking,10,388225,76,83,Soltero,44,2019,7,low,adult,Presencial,3.3,1,Mujer,Portal Web,3,1255430,21,59,Casado,30,2013,2,low,adult,867205,-2349,1,7,0,2.8590740740740737,3.0,7.7407407407407405,444478.962962963,78.29629629629629,76.77777777777777,37.592592592592595,26,1
102539,102066,1,Presencial,1.655,1,Hombre,Referidos,3,675741,76,69,Viudo,44,2014,5,low,adult,Presencial,3.62,3,Hombre,Referidos,5,1616000,97,84,Casado,55,2023,12,high,adult,940259,3486,0,-3,1,2.4773529411764708,1.4705882352941178,5.823529411764706,541664.4117647059,75.0,73.76470588235294,34.11764705882353,16,0
100580,102078,1,Presencial,3.26,2,Mujer,Linkedin,3,115949,75,75,Soltero,17,2018,7,low,young,Presencial,2.17,1,Hombre,Ferias & Networking,9,998000,83,76,Casado,29,2017,5,high,adult,882051,-422,1,-13,1,2.8813793103448275,3.0344827586206895,6.310344827586207,358511.5172413793,74.86206896551724,74.20689655172414,33.206896551724135,28,1
101230,102080,1,Presencial,2.685,2,Hombre,Linkedin,3,145990,75,78,Soltero,20,2018,12,low,young,Presencial,1.93,0,Mujer,Linkedin,18,1616000,94,75,Viudo,47,2016,8,high,adult,1470010,-853,1,-30,1,2.9705405405405405,3.054054054054054,6.486486486486487,455995.97297297296,77.72972972972973,74.4054054054054,32.567567567567565,36,1
100089,102061,1,Presencial,2.31,0,Hombre,Headhunter,8,291776,75,77,Casado,24,2015,6,low,young,Presencial,2.14,2,Hombre,Ferias & Networking,10,1203920,37,80,Casado,29,2012,11,low,adult,912144,-952,1,-8,1,3.1385714285714283,2.142857142857143,8.228571428571428,489460.77142857143,76.62857142857143,76.74285714285715,35.628571428571426,34,0
100030,102078,1,Presencial,5.035,5,Hombre,Portal Web,5,367364,75,72,Casado,31,2017,10,low,adult,Presencial,2.17,1,Hombre,Ferias & Networking,9,998000,83,76,Casado,29,2017,5,high,adult,630636,-147,1,1,0,2.8813793103448275,3.0344827586206895,6.310344827586207,358511.5172413793,74.86206896551724,74.20689655172414,33.206896551724135,28,0
100958,102087,1,Presencial,1.23,2,Mujer,Portal Web,4,808481,75,79,Casado,35,2018,6,low,adult,Presencial,7.16,9,Mujer,Linkedin,10,1616000,98,79,Casado,42,2012,5,high,adult,807519,-2222,1,-14,1,3.068421052631579,1.631578947368421,5.894736842105263,534197.5263157894,79.52631578947368,73.3157894736842,31.789473684210527,18,0
101944,102073,1,Presencial,5.455,2,Hombre,Portal Web,4,453162,75,72,Soltero,34,2017,2,low,adult,Presencial,1.98,2,Hombre,Portal Web,11,1306940,95,86,Soltero,37,2019,7,high,adult,853778,864,0,-2,1,3.439047619047619,1.9523809523809523,5.761904761904762,553335.380952381,66.57142857142857,76.47619047619048,37.095238095238095,20,0
100767,102026,1,Presencial,1.1,1,Mujer,Linkedin,13,406584,75,79,Casado,34,2012,7,low,adult,Presencial,2.7,1,Mujer,Portal Web,15,1616000,97,79,Casado,58,2017,6,high,adult,1209416,1793,0,-20,1,2.8503703703703707,2.814814814814815,7.0,475384.1111111111,76.29629629629629,75.07407407407408,30.22222222222222,26,0
101333,102110,1,Presencial,2.055,1,Mujer,Portal Web,3,285594,75,76,Soltero,42,2018,4,low,adult,Presencial,1.6,5,Mujer,Linkedin,2,998000,87,76,Soltero,29,2016,11,high,adult,712406,-510,1,11,0,3.3636363636363638,1.8484848484848484,5.090909090909091,337295.0909090909,77.45454545454545,76.06060606060606,34.878787878787875,32,0
100619,102117,1,Presencial,1.965,4,Mujer,Portal Web,5,294237,75,62,Soltero,47,2021,9,low,adult,Presencial,4.05,1,Mujer,Linkedin,10,1616000,90,80,Divorciado,48,2021,1,high,adult,1321763,-229,1,-2,1,2.7786666666666666,2.1333333333333333,4.666666666666667,433183.0,83.46666666666667,72.13333333333334,35.13333333333333,14,0
101178,102100,1,Presencial,1.825,1,Hombre,Portal Web,10,385364,75,83,Soltero,44,2019,7,low,adult,Presencial,3.3,1,Mujer,Portal Web,3,1255430,21,59,Casado,30,2013,2,low,adult,870066,-2351,1,7,0,2.8590740740740737,3.0,7.7407407407407405,444478.962962963,78.29629629629629,76.77777777777777,37.592592592592595,26,1
102168,102168,2,Presencial,6.22,1,Hombre,Referidos,15,1616000,75,68,Viudo,42,2012,1,low,adult,Presencial,6.22,1,Hombre,Referidos,15,1616000,75,68,Viudo,42,2012,1,low,adult,0,0,1,0,1,3.0064285714285717,1.2857142857142858,6.428571428571429,438004.28571428574,79.71428571428571,74.85714285714286,35.142857142857146,6,0
102058,102058,2,Presencial,1.4,2,Hombre,Ferias & Networking,11,1616000,75,71,Casado,59,2021,2,low,adult,Presencial,1.4,2,Hombre,Ferias & Networking,11,1616000,75,71,Casado,59,2021,2,low,adult,0,0,1,0,1,3.5276086956521735,2.739130434782609,8.73913043478261,622759.304347826,72.04347826086956,73.08695652173913,37.04347826086956,22,0
102929,102172,1,Presencial,1.375,6,Hombre,Portal Web,2,77382,75,72,Soltero,19,2023,2,low,young,Presencial,5.58,1,Hombre,Portal Web,7,1049000,57,70,Casado,29,2016,4,low,adult,971618,-2483,1,-17,1,2.8703174603174606,3.0317460317460316,6.523809523809524,404595.6349206349,75.93650793650794,74.22222222222223,39.06349206349206,62,0
103234,102085,1,Presencial,0.985,1,Mujer,Ferias & Networking,1,95752,75,76,Divorciado,14,2016,8,low,young,Presencial,6.59,4,Hombre,Portal Web,12,1616000,47,71,Casado,39,2015,8,low,adult,1520248,-371,1,-27,1,3.293709677419355,2.064516129032258,7.354838709677419,439156.4193548387,73.41935483870968,74.48387096774194,35.96774193548387,30,1
103089,102098,1,Presencial,4.73,1,Hombre,Headhunter,2,146451,75,75,Soltero,19,2018,8,low,young,Presencial,1.8,1,Mujer,Portal Web,16,1616000,90,86,Casado,46,2021,1,high,adult,1469549,898,0,-24,1,3.2403703703703703,2.259259259259259,7.111111111111111,501809.6666666667,70.4074074074074,74.07407407407408,35.111111111111114,26,0
103906,102112,1,Presencial,3.035,1,Mujer,Portal Web,4,189069,75,82,Soltero,22,2019,2,low,young,Presencial,2.27,7,Hombre,Linkedin,1,692000,83,74,Soltero,26,2020,6,high,young,502931,506,0,-3,1,2.3971212121212124,2.0303030303030303,6.212121212121212,482394.0606060606,82.3030303030303,76.48484848484848,41.09090909090909,32,1
102182,102061,1,Presencial,2.345,0,Hombre,Headhunter,8,292407,75,77,Casado,24,2015,6,low,young,Presencial,2.14,2,Hombre,Ferias & Networking,10,1203920,37,80,Casado,29,2012,11,low,adult,911513,-953,1,-8,1,3.1385714285714283,2.142857142857143,8.228571428571428,489460.77142857143,76.62857142857143,76.74285714285715,35.628571428571426,34,0
102413,102023,1,Presencial,0.415,2,Hombre,Portal Web,5,353625,75,80,Soltero,24,2012,8,low,young,Híbrida,4.9,1,Hombre,Portal Web,4,539000,80,65,Casado,23,2019,12,high,young,185375,2696,0,8,0,3.177758620689655,2.413793103448276,6.586206896551724,440071.0689655172,80.44827586206897,74.79310344827586,29.896551724137932,28,0
103713,102093,1,Presencial,2.495,2,Hombre,Ferias & Networking,6,346384,75,83,Soltero,31,2019,3,low,adult,Presencial,5.41,0,Mujer,Ferias & Networking,4,488000,89,62,Soltero,23,2021,6,high,young,141616,829,0,9,0,2.3877777777777776,3.4444444444444446,7.481481481481482,492926.037037037,67.85185185185185,76.5925925925926,37.370370370370374,26,1
102881,102085,1,Presencial,3.99,1,Mujer,Referidos,3,365632,75,76,Casado,29,2016,4,low,adult,Presencial,6.59,4,Hombre,Portal Web,12,1616000,47,71,Casado,39,2015,8,low,adult,1250368,-238,1,-12,1,3.293709677419355,2.064516129032258,7.354838709677419,439156.4193548387,73.41935483870968,74.48387096774194,35.96774193548387,30,1
103604,102075,1,Presencial,2.81,2,Mujer,Referidos,10,404731,75,78,Divorciado,31,2017,2,low,adult,Presencial,2.7,1,Hombre,Referidos,11,1255430,90,76,Casado,30,2013,3,high,adult,850699,-1406,1,-3,1,3.0356976744186044,2.046511627906977,7.6976744186046515,468427.6046511628,78.0,76.74418604651163,37.51162790697674,42,0
102624,102144,1,Presencial,3.345,2,Mujer,Portal Web,13,506029,75,71,Casado,42,2022,8,low,adult,Presencial,2.13,8,Mujer,Portal Web,11,1616000,5,82,Viudo,58,2015,6,low,adult,1109971,-2618,1,-23,1,3.186060606060606,2.4242424242424243,6.878787878787879,516899.9090909091,73.3030303030303,75.57575757575758,42.06060606060606,32,0
102872,102078,1,Presencial,3.79,9,Hombre,Linkedin,8,295026,75,66,Casado,42,2016,8,low,adult,Presencial,2.17,1,Hombre,Ferias & Networking,9,998000,83,76,Casado,29,2017,5,high,adult,702974,292,0,13,0,2.8813793103448275,3.0344827586206895,6.310344827586207,358511.5172413793,74.86206896551724,74.20689655172414,33.206896551724135,28,1
102652,102058,1,Presencial,3.62,1,Hombre,Referidos,7,835090,75,78,Soltero,44,2016,7,low,adult,Presencial,1.4,2,Hombre,Ferias & Networking,11,1616000,75,71,Casado,59,2021,2,low,adult,780910,1676,0,-11,1,3.5276086956521735,2.739130434782609,8.73913043478261,622759.304347826,72.04347826086956,73.08695652173913,37.04347826086956,22,0
101262,102112,1,Presencial,3.03,0,Mujer,Portal Web,4,184158,74,82,Soltero,22,2019,2,low,young,Presencial,2.27,7,Hombre,Linkedin,1,692000,83,74,Soltero,26,2020,6,high,young,507842,503,0,-3,1,2.3971212121212124,2.0303030303030303,6.212121212121212,482394.0606060606,82.3030303030303,76.48484848484848,41.09090909090909,32,1
101196,102050,1,Presencial,4.475,3,Hombre,Portal Web,2,312568,74,75,Casado,25,2014,10,low,young,Presencial,3.7,0,Mujer,Linkedin,11,1512980,90,88,Soltero,40,2017,10,high,adult,1200412,1080,0,-12,1,2.906285714285714,3.2857142857142856,6.2,472099.34285714285,80.91428571428571,73.71428571428571,29.685714285714287,34,0
100633,102023,1,Presencial,0.425,1,Hombre,Portal Web,5,353350,74,80,Soltero,24,2012,8,low,young,Híbrida,4.9,1,Hombre,Portal Web,4,539000,80,65,Casado,23,2019,12,high,young,185650,2696,0,8,0,3.177758620689655,2.413793103448276,6.586206896551724,440071.0689655172,80.44827586206897,74.79310344827586,29.896551724137932,28,0
102015,102015,2,Presencial,6.18,1,Mujer,Referidos,10,1358450,74,82,Soltero,33,2014,6,low,adult,Presencial,6.18,1,Mujer,Referidos,10,1358450,74,82,Soltero,33,2014,6,low,adult,0,0,1,0,1,5.294,2.6,8.533333333333333,413570.4,78.8,78.66666666666667,31.066666666666666,14,1
